,S_1_hruid,S_1_PFAF,S_1_area_org,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
825,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.099998474121094,-121.0999984741211,7039,79581439.12161541,7039,12522726.706238475,0.015921319854387085,0.1573573793645701,0.015921319854387054,0.15735737936457012
832,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.20000076293945,-121.30000305175781,6936,79420062.51235755,6936,32239732.69095339,0.040989403365075214,0.40593940209927404,0.04098940336507513,0.4059394020992739
822,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.400001525878906,-121.0999984741211,6736,79087468.94730105,6736,27314320.235173013,0.03472726342041002,0.3453684964096344,0.03472726342040995,0.3453684964096344
827,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.099998474121094,-121.0,7040,79581439.12160006,7040,1893681.3077742872,0.0024076150913944815,0.023795514741581276,0.0024076150913944767,0.023795514741581283
836,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.400001525878906,-121.30000305175781,6734,79090485.9408528,6734,45688210.561747685,0.058087717714528773,0.5776701207262179,0.058087717714528656,0.5776701207262179
824,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.400001525878906,-121.0,6737,79087468.94728577,6737,57705525.18160476,0.07336645966441342,0.729641825054071,0.07336645966441327,0.729641825054071
834,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.29999923706055,-121.30000305175781,6835,79255399.34791711,6835,43994259.7727003,0.05593403881035057,0.5550947965017919,0.05593403881035046,0.5550947965017919
828,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.099998474121094,-121.19999694824219,7038,79584474.95890607,7038,19688411.939778447,0.025031729212934634,0.24739010906266176,0.025031729212934586,0.24739010906266176
818,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.20000076293945,-121.0,6939,79417032.94672975,6939,61815827.85500617,0.07859227390572919,0.7783698982618771,0.07859227390572904,0.7783698982618771
823,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.400001525878906,-120.9000015258789,6738,79087468.94730105,6738,22309075.060921647,0.028363624634842335,0.28208103455412165,0.02836362463484228,0.2820810345541216
819,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.29999923706055,-121.0999984741211,6837,79252376.0635621,6837,79252376.06356211,0.10076099703585709,1.0000000000000002,0.10076099703585688,1.0
820,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.29999923706055,-121.0,6838,79252376.0635468,6838,78822778.9406503,0.10021480982257261,0.9945793786352596,0.10021480982257241,0.9945793786352594
831,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.099998474121094,-121.30000305175781,7037,79584474.95892143,7037,215280.94814148147,0.00027370691018983363,0.002705062114848424,0.0002737069101898331,0.002705062114848424
821,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.29999923706055,-120.9000015258789,6839,79252376.06356211,6839,17675607.364293117,0.022472661511272578,0.2230293682313941,0.022472661511272533,0.22302936823139413
291,3037480,3141633,20300741.53858888,3037480,49.464847168474144,-121.809923009828,18,20300741.538589872,18,49.400001525878906,-121.80000305175781,7739,80728296.09075527,7739,6677831.614457377,0.3289452063494047,0.08271983849318604,0.3289452063494048,0.08271983849318605
292,3037480,3141633,20300741.53858888,3037480,49.464847168474144,-121.809923009828,18,20300741.538589872,18,49.5,-121.80000305175781,7638,80564116.7677804,7638,13622909.924132492,0.6710547936505952,0.16909401444069,0.6710547936505953,0.16909401444069003
7750,3037639,3146955,191632198.38030785,3037639,53.34816163966358,-120.32281440251961,392,191632198.38031137,392,53.400001525878906,-120.19999694824219,3715,74029137.84075154,3715,30380395.492424265,0.1585349213190762,0.4103842943271517,0.15853492131907632,0.4103842943271517
7749,3037639,3146955,191632198.38030785,3037639,53.34816163966358,-120.32281440251961,392,191632198.38031137,392,53.400001525878906,-120.30000305175781,3714,74029137.84076585,3714,41805683.15970574,0.2181558397443137,0.5647193034940964,0.21815583974431388,0.5647193034940965
7746,3037639,3146955,191632198.38030785,3037639,53.34816163966358,-120.32281440251961,392,191632198.38031137,392,53.29999923706055,-120.19999694824219,3816,74201332.64311692,3816,7681392.479423306,0.040084038822008866,0.10352095044395201,0.040084038822008894,0.10352095044395199
7748,3037639,3146955,191632198.38030785,3037639,53.34816163966358,-120.32281440251961,392,191632198.38031137,392,53.400001525878906,-120.5,3712,74026313.91791695,3712,457960.0257307409,0.0023897864221224347,0.006186449135351295,0.0023897864221224365,0.006186449135351294
7744,3037639,3146955,191632198.38030785,3037639,53.34816163966358,-120.32281440251961,392,191632198.38031137,392,53.29999923706055,-120.30000305175781,3815,74201332.64313126,3815,40357763.73999684,0.2106001187749421,0.5438954032550347,0.21060011877494228,0.5438954032550347
7743,3037639,3146955,191632198.38030785,3037639,53.34816163966358,-120.32281440251961,392,191632198.38031137,392,53.29999923706055,-120.4000015258789,3814,74198502.151708,3814,44097135.42965019,0.2301133932729585,0.594313013751789,0.23011339327295866,0.594313013751789
7745,3037639,3146955,191632198.38030785,3037639,53.34816163966358,-120.32281440251961,392,191632198.38031137,392,53.29999923706055,-120.5,3813,74198502.15172234,3813,8243361.647482269,0.043016579244801935,0.11109876087021414,0.04301657924480197,0.11109876087021414
7747,3037639,3146955,191632198.38030785,3037639,53.34816163966358,-120.32281440251961,392,191632198.38031137,392,53.400001525878906,-120.4000015258789,3713,74026313.91790268,3713,18608506.405897874,0.09710532239977551,0.2513769147891822,0.09710532239977558,0.25137691478918234
275,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.5,-121.9000015258789,7637,80561043.56096038,7637,76855698.22649579,0.18439695323088462,0.9540057430901976,0.18439695323088418,0.9540057430901977
276,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.5,-122.0,7636,80561043.56097594,7636,17938899.848598555,0.043040120026587296,0.22267462107812394,0.04304012002658719,0.22267462107812394
277,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.599998474121094,-121.9000015258789,7536,80399689.70604824,7536,2939999.4970514434,0.007053828958250523,0.036567299050536954,0.007053828958250506,0.036567299050536954
273,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.400001525878906,-121.9000015258789,7738,80725216.62113446,7738,73195700.82506326,0.17561566068874693,0.9067265953412144,0.1756156606887465,0.9067265953412145
274,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.400001525878906,-122.0,7737,80725216.62115003,7737,1226675.940024979,0.0029431169212155734,0.015195697098985418,0.002943116921215566,0.015195697098985418
264,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.29999923706055,-121.80000305175781,7840,80890685.82221408,7840,50847317.7804321,0.12199603536282602,0.6285929864927475,0.12199603536282573,0.6285929864927475
265,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.400001525878906,-121.80000305175781,7739,80728296.09075527,7739,65199298.88974514,0.15643019770151617,0.8076387344587042,0.15643019770151578,0.8076387344587043
266,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.400001525878906,-121.69999694824219,7740,80728296.09077086,7740,33340995.227481864,0.07999378158682348,0.4130025882126047,0.07999378158682328,0.41300258821260477
272,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.29999923706055,-121.9000015258789,7839,80887600.15805839,7839,62040317.55458039,0.14885097394895916,0.7669941676270594,0.1488509739489588,0.7669941676270592
268,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.5,-121.80000305175781,7638,80564116.7677804,7638,13781101.425430596,0.033064472428917885,0.1710575623283194,0.0330644724289178,0.17105756232831942
278,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.599998474121094,-122.0,7535,80399689.70606375,7535,1039609.4857260177,0.002494295493261373,0.012930516144114054,0.0024942954932613668,0.012930516144114055
263,3037829,3141631,416794837.8749163,3037829,49.39780443093062,-121.85032340771771,16,416794837.8749201,16,49.29999923706055,-121.69999694824219,7841,80890685.82222968,7841,18389223.17429103,0.044120563652013424,0.22733424729151525,0.04412056365201331,0.22733424729151525
246,3038037,314161,41641878.33011982,3038037,49.25824259713554,-121.96958749601052,14,41641878.330120556,14,49.29999923706055,-121.9000015258789,7839,80887600.15805839,7839,3485979.6311157825,0.0837133138779259,0.04309658865269837,0.08371331387792585,0.043096588652698366
244,3038037,314161,41641878.33011982,3038037,49.25824259713554,-121.96958749601052,14,41641878.330120556,14,49.20000076293945,-121.9000015258789,7940,81049728.75642003,7940,5325871.761549529,0.12789701077670168,0.06571116083010532,0.12789701077670163,0.06571116083010531
243,3038037,314161,41641878.33011982,3038037,49.25824259713554,-121.96958749601052,14,41641878.330120556,14,49.20000076293945,-122.0,7939,81049728.75643566,7939,11417270.763863767,0.27417761209886116,0.1408674765362147,0.27417761209886105,0.1408674765362147
245,3038037,314161,41641878.33011982,3038037,49.25824259713554,-121.96958749601052,14,41641878.330120556,14,49.29999923706055,-122.0,7838,80887600.158074,7838,21412756.1735915,0.5142120632465117,0.26472235709485475,0.5142120632465115,0.2647223570948547
7719,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.5,-120.19999694824219,3614,73855300.96294664,3614,31575984.12903577,0.05466247628582675,0.42753849374843805,0.054662476285826656,0.42753849374843805
7723,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.599998474121094,-120.5,3510,73681236.21422027,3510,3345260.1819078764,0.005791116584559918,0.04540179228510624,0.005791116584559907,0.04540179228510625
7724,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.599998474121094,-120.30000305175781,3512,73684046.97319862,3512,22978730.99896896,0.03977942011804176,0.3118548986231321,0.03977942011804169,0.3118548986231321
7712,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.400001525878906,-120.5,3712,74026313.91791695,3712,73568353.89218622,0.12735718334495316,0.9938135508646488,0.12735718334495294,0.9938135508646486
7709,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.29999923706055,-120.5,3813,74198502.15172234,3813,20010235.409059286,0.034640536112877617,0.2696851665299391,0.034640536112877554,0.2696851665299391
7722,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.599998474121094,-120.19999694824219,3513,73684046.9731844,3513,8394471.98380237,0.014532013440071562,0.1139252297971275,0.014532013440071536,0.11392522979712752
7717,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.599998474121094,-120.4000015258789,3511,73681236.21420604,3511,20605048.230481494,0.0356702408914406,0.2796512285784472,0.03567024089144054,0.2796512285784471
7715,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.5,-120.5,3611,73852483.67131083,3611,71690609.22422753,0.1241065428276638,0.9707271260272712,0.12410654282766358,0.9707271260272712
7714,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.5,-120.30000305175781,3613,73855300.96296088,3613,68768188.48507062,0.11904742087920558,0.9311205504335904,0.11904742087920538,0.9311205504335902
7707,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.400001525878906,-120.5999984741211,3711,74026313.91787408,3711,48531441.78300141,0.08401476181199569,0.6555971682831989,0.08401476181199553,0.6555971682831989
7711,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.400001525878906,-120.4000015258789,3713,74026313.91790268,3713,55130115.34688735,0.09543799523299759,0.7447367352105123,0.09543799523299742,0.7447367352105125
7706,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.29999923706055,-120.5999984741211,3812,74198502.15167937,3812,46453556.75364037,0.08041765013756723,0.6260713546302897,0.08041765013756709,0.6260713546302898
7716,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.5,-120.4000015258789,3612,73852483.67129657,3612,73744968.60310897,0.12766292828731476,0.9985441915715912,0.12766292828731454,0.9985441915715912
7713,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.400001525878906,-120.30000305175781,3714,74029137.84076585,3714,12026344.250105988,0.020819295914584122,0.16245419845323938,0.020819295914584084,0.1624541984532394
7720,3038060,3146953,577653744.8454899,3038060,53.454529930677744,-120.4366618375364,390,577653744.8454928,390,53.5,-120.5999984741211,3610,73852483.67126805,3610,20830435.57400964,0.03606041813090164,0.28205463836165634,0.03606041813090158,0.2820546383616564
8595,3038126,31485,383926547.1837156,3038126,54.811681397869144,-124.97992132714732,428,383926547.18370724,428,54.70000076293945,-125.0,2354,71766676.18431135,2354,36918164.14715436,0.09615944617002266,0.5144193114411632,0.09615944617002278,0.514419311441163
8600,3038126,31485,383926547.1837156,3038126,54.811681397869144,-124.97992132714732,428,383926547.18370724,428,54.900001525878906,-125.0999984741211,2151,71415584.49396746,2151,14960435.239699483,0.03896692049414592,0.20948418115885062,0.03896692049414597,0.2094841811588507
8596,3038126,31485,383926547.1837156,3038126,54.811681397869144,-124.97992132714732,428,383926547.18370724,428,54.79999923706055,-125.0999984741211,2252,71591244.25396529,2252,34064415.62129157,0.08872638756337912,0.4758181810676494,0.08872638756337925,0.4758181810676494
